experiment,game,method,trajectory_id,init_p1,init_p2,step,coop_p1,coop_p2,success
trajectory,stag_hunt,meta_mapg,27,0.08,0.5,139,0.01073188630946406,0.012018615791363403,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,0,0.08133479502298967,0.6663488268224967,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,2,0.08070569563756091,0.5720204350863585,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,4,0.07982032682626032,0.46889386385021514,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,6,0.08022517678451906,0.37862568321733775,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,8,0.07688809460205481,0.2984488624172867,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,10,0.07323831969652526,0.23937835909268493,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,12,0.06664754106107697,0.1902470386148025,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,14,0.06300461057051081,0.15899062792612104,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,16,0.05944852490373128,0.13609881195672074,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,18,0.055701144474934454,0.11799339015847161,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,20,0.053470430578695514,0.10579199544005992,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,22,0.05023069513478394,0.09400335305249,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,24,0.047623958157190296,0.08493085546299953,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,26,0.04484680398415976,0.07659587908205676,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,28,0.04257995538430315,0.07010840651929356,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,30,0.040441029599470615,0.06446788257925665,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,32,0.03822755463951324,0.0593481555794694,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,34,0.036407912235147895,0.055163437195909985,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,36,0.03480048451194149,0.05153811382608576,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,38,0.033218575719499356,0.048208950929076504,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,40,0.03178500453968884,0.04529479250861649,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,42,0.030504697064047064,0.04270713679148732,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,44,0.02930797805123603,0.040438674826917785,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,46,0.028204694045896796,0.03841454698623089,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,48,0.027182475588629944,0.03661201211769225,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,50,0.02624130523603683,0.034961584182916235,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,52,0.025829919738755105,0.03405531181149913,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,54,0.02499738539233581,0.032645938067470806,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,56,0.02422624850546601,0.03134565329586719,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,58,0.023583547904770807,0.030254401725138904,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,60,0.02289140045499516,0.029159574859207737,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,62,0.022245536264048633,0.02815024383265192,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,64,0.021710890725439178,0.02729561950604402,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,66,0.021136239105682582,0.0264161048788524,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,68,0.020601877371232837,0.025580246528937277,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,70,0.02009622332533672,0.024802208235914683,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,72,0.01967541661786122,0.024154485978182958,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,74,0.019212517711530184,0.023474791386961274,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,76,0.01877622284694778,0.02283394207465971,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,78,0.018359893380280594,0.022233723103627697,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,80,0.01796322687293576,0.021661843901980525,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,82,0.01758872329467957,0.021117972663631537,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,84,0.017280508230270577,0.02066731518214126,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,86,0.016935547273234635,0.020177128752132255,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,88,0.01665573162808331,0.019773333420393065,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,90,0.016341327292301894,0.01932330084863819,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,92,0.016034182354884165,0.018901987705363565,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,94,0.015742360278480347,0.01849874371442599,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,96,0.015459883149132362,0.018114460699400623,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,98,0.015190999847482102,0.01774428930951164,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,100,0.01493038994816228,0.01739314407916424,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,102,0.014680640061889804,0.017056449854880733,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,104,0.014436789365489259,0.016738136892965827,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,106,0.014248028413792736,0.016477454061278922,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,108,0.014022689278688185,0.016178508597390836,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,110,0.013805607760868715,0.015891283954897195,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,112,0.013594906667191785,0.015614807633159538,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,114,0.01339313654914109,0.01534703608543617,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,116,0.01319721341106677,0.015090217250833064,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,118,0.013044376298760178,0.014887514085350257,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,120,0.012859863697430866,0.014648011203540121,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,122,0.012681011523600513,0.01441674122892463,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,124,0.012506366250941316,0.014193906458785295,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,126,0.012338533964557792,0.013977566651433805,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,128,0.01217435879121686,0.013771189924197699,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,130,0.012016000667793611,0.013569169694872141,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,132,0.011896158120496823,0.013411420250891874,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,134,0.01174521682545221,0.013221971971556548,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,136,0.01159910916869687,0.0130369583821555,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,138,0.011457045197929554,0.01285726696168578,0
trajectory,stag_hunt,meta_mapg,28,0.08,0.7100000000000001,139,0.01138755923141518,0.012769578757930515,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,0,0.08054044554050585,0.9145049144920021,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,2,0.08871810955122818,0.9031403514889307,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,4,0.09652347877774058,0.8936393746187719,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,6,0.10702809185264991,0.878971022375943,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,8,0.11395284679224645,0.8643615398849972,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,10,0.1214152103013314,0.844308082177812,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,12,0.1364485032432814,0.820884170797909,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,14,0.15217475148972542,0.7910664671770044,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,16,0.15013638778902477,0.7517749375564556,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,18,0.157314772666953,0.7140474424968444,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,20,0.17206551854715826,0.6716643597814362,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,22,0.17407896282440152,0.6162460729109288,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,24,0.1704266821744562,0.5548855604280869,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,26,0.1700232379740053,0.491931149191173,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,28,0.16244460964372961,0.42358723404703286,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,30,0.15406302469855154,0.35984149991240916,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,32,0.14357692100143163,0.3030621523429904,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,34,0.1346271828955858,0.25940910432477315,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,36,0.12215570780528612,0.21829312322327615,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,38,0.11401667250646201,0.19024463610911144,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,40,0.1035440452709233,0.16318940230271053,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,42,0.09800867557336325,0.14685590657329914,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,44,0.08906466946953114,0.12839696300201275,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,46,0.08133770595526006,0.11331568237494845,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,48,0.07497112529716814,0.10165489098697336,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,50,0.06911750528091472,0.09173131977732693,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,52,0.06488808737840443,0.08432217270900114,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,54,0.06107099398639262,0.07795723919186487,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,56,0.05755522941373264,0.07233850504411647,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,58,0.054279357073486356,0.06723079118181752,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,60,0.05170795634332805,0.06315833779384343,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,62,0.049133843578662705,0.05931283739049146,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,64,0.04667298883930031,0.055714694396979174,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,66,0.04446191985396191,0.052574289666575874,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,68,0.04236829640075322,0.04960230353576742,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,70,0.04059056849292574,0.04713758645327552,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,72,0.038940636230911714,0.04496407523771265,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,74,0.037188332310906666,0.04273601303314365,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,76,0.03572382010928976,0.040837425639936156,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,78,0.034259997694696925,0.03899646373952934,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,80,0.03291467869400648,0.037324290273401395,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,82,0.03189942710602946,0.035996936247297676,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,84,0.030945368055802783,0.03478941556399242,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,86,0.029861726089752877,0.033455457411531275,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,88,0.028947711782207432,0.032313237113375935,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,90,0.0280927128384595,0.03125141498480847,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,92,0.02729790608339056,0.030257844263084813,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,94,0.026468886670959615,0.029248785790272867,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,96,0.025846891927825452,0.02847233936650205,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,98,0.025190763752030557,0.027669278269695875,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,100,0.024486533667869674,0.026838076640698982,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,102,0.023898067469887783,0.02613787618314632,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,104,0.023345580427631026,0.025467675542563444,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,106,0.022748792900806683,0.02476297154416662,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,108,0.022188127890558053,0.02409596843900812,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,110,0.02171766699728003,0.023539660845492458,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,112,0.02121157113750996,0.02293901379715163,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,114,0.020788647886534818,0.022439664271161258,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,116,0.020387118904924673,0.021961925498789576,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,118,0.01999852024869882,0.021508109744405833,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,120,0.01957382975200306,0.02101059220370298,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,122,0.01927626836326499,0.02066281109439118,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,124,0.018880062890197488,0.02021135448873422,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,126,0.018606131102495142,0.019891544943284153,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,128,0.01824028530605608,0.019474399658764695,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,130,0.01788833462749288,0.019078794455324094,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,132,0.01760356704146652,0.01875175429477823,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,134,0.017279291513436323,0.018382418967985478,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,136,0.017064200574017845,0.01813486953160315,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,138,0.01675951580354046,0.017793423986794708,0
trajectory,stag_hunt,meta_mapg,29,0.08,0.92,139,0.01661185917769202,0.017627215651281936,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,0,0.2506513154292594,0.07516878397424366,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,2,0.19239882532912822,0.06784504147675012,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,4,0.15455578019225466,0.06142209678012851,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,6,0.12764514104813654,0.056222154396938305,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,8,0.10865215566906751,0.05216327027088262,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,10,0.09560730014402148,0.04922326994047155,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,12,0.08410972025222153,0.045925581187153376,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,14,0.07485743274894695,0.04289195754097244,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,16,0.06773302159972838,0.040487055390045025,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,18,0.061715324200296365,0.03823526882048247,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,20,0.05700397643616207,0.03639262761684919,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,22,0.05303281220558132,0.034763803363565146,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,24,0.049497972162971804,0.033155313274058615,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,26,0.04644040461603872,0.03171517366174433,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,28,0.043580173136017426,0.030305054198109964,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,30,0.041224267568471244,0.029138502325237525,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,32,0.03913494738057728,0.028073197520571892,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,34,0.037141456157260354,0.026993148412021106,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,36,0.035603011735808786,0.02620084715764396,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,38,0.03408370006985007,0.02537451799458792,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,40,0.03260157359053426,0.02451220688366399,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,42,0.03123250480982456,0.02372104502398158,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,44,0.03009940597331323,0.0230702994299797,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,46,0.028961008662977284,0.022374541499382474,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,48,0.02788968226198324,0.021734132036014195,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,50,0.02692075683948662,0.021123353552574747,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,52,0.026097618553255396,0.020626470554906955,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,54,0.02533745677580051,0.020159133875601216,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,56,0.02453599794322348,0.019652377713745815,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,58,0.02387769646758534,0.019233844441091098,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,60,0.023184519148482734,0.018769375866381152,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,62,0.022531173611671337,0.018334029352673163,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,64,0.021918019284498987,0.01792061649820333,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,66,0.021405138190045185,0.017587308260305027,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,68,0.020850641876028662,0.017213102977941236,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,70,0.020396161381706638,0.016910566386536395,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,72,0.019967488246186396,0.016623627934227152,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,74,0.019493316295804114,0.016294129377447876,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,76,0.01904634715637153,0.01597746831833396,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,78,0.018619404212528567,0.015674079185846183,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,80,0.018216216770153525,0.015383900178271567,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,82,0.01782841111532893,0.015105806227689306,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,84,0.017456479070920686,0.014841559584319989,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,86,0.01710728308295754,0.0145834088534628,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,88,0.016771843099800458,0.014335615901080683,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,90,0.01645053222189162,0.014096564500564008,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,92,0.016141486304730408,0.013866846763713856,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,94,0.015843995413160374,0.013647196210834756,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,96,0.015559408726653673,0.013434761846630514,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,98,0.015285853761030936,0.013229197145679083,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,100,0.015023660241598706,0.013031270015642254,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,102,0.014772985519333181,0.01283898975212467,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,104,0.014528253490706284,0.012654191841362574,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,106,0.014294227626678112,0.012474631091283798,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,108,0.014067331256942272,0.01230089456556928,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,110,0.013890032086602661,0.012169103157545842,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,112,0.013719559849823705,0.012039901603343159,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,114,0.013512996851876301,0.011880619415673753,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,116,0.013315412410259821,0.011724414484735992,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,118,0.013121831144657039,0.011574174678531007,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,120,0.012935149558853262,0.011428220596538672,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,122,0.012791736908909076,0.011318777653420261,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,124,0.01265239391508203,0.011212806225866763,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,126,0.01248096773811549,0.011076743319056559,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,128,0.012313106557233647,0.010944696822886076,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,130,0.012185742130359792,0.010847242935613776,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,132,0.012028480872092516,0.010721104232764579,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,134,0.011874616368980207,0.010598574010537914,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,136,0.01172550915333587,0.010478584377256846,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,138,0.01158076220917907,0.01036182224231487,0
trajectory,stag_hunt,meta_mapg,30,0.29000000000000004,0.08,139,0.011509411782087347,0.01030483263643713,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,0,0.272759167062801,0.27216817117235986,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,2,0.23775173365587082,0.23552325624109807,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,4,0.20218744135912517,0.20111615296059634,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,6,0.17399968816454714,0.1734249248312885,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,8,0.1464837550552801,0.14601280036325298,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,10,0.12767890020596648,0.12606580263162606,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,12,0.11348395733187727,0.11211096183021381,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,14,0.1008197118221328,0.10003301890896461,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,16,0.09053454380882568,0.08982348292869953,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,18,0.08212089643236714,0.08142660533034388,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,20,0.07544980516328215,0.0748274799097813,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,22,0.06873213789804952,0.06839016193591226,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,24,0.06281175203174344,0.06250276041383739,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,26,0.05814391024536819,0.05780641594991137,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,28,0.054358640322758375,0.05397606249838558,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,30,0.05089786600788943,0.0505329657349351,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,32,0.048426116549778075,0.04811424231635574,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,34,0.04573012519531878,0.04543972190891854,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,36,0.04303820456690831,0.04276507457408464,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,38,0.0406460368667703,0.040428733368574506,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,40,0.038790873991374694,0.03863233771206048,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,42,0.037276717731106544,0.03714127071309074,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,44,0.03551117756518124,0.03540806791128941,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,46,0.03403058227426632,0.03395763753450262,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,48,0.03259361078796006,0.032504465305220206,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,50,0.031478940895313993,0.031420211820342415,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,52,0.03026197048205237,0.030193492999327037,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,54,0.02913528802097252,0.029060937453905034,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,56,0.02809497347825965,0.028019779728601625,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,58,0.027134748964434255,0.027055317194736413,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,60,0.026324951467816295,0.02625003576632264,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,62,0.025560917164552718,0.025506251102286968,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,64,0.02476620842633573,0.024731506852576336,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,66,0.02402981329678714,0.023995690911987826,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,68,0.02341616840423062,0.023388948453411804,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,70,0.022762340967584793,0.02273911296424667,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,72,0.022139502183513435,0.022135292634611215,0
trajectory,stag_hunt,meta_mapg,31,0.29000000000000004,0.29000000000000004,74,0.021563990473387067,0.02155553773533051,0
