game,method,seed,step,reward_p1,reward_p2,coop_p1,coop_p2,base_norm,own_norm,peer_norm,lr_step,lambda_step
stag_hunt,meta_pg,1481,80,3.8231931587786185,3.8797190853949495,0.9792181379092723,0.9603761623704953,0.0284151300282667,0.0003161037621612895,4.9114990728548406e-05,0.30564993458183315,1.5
stag_hunt,meta_pg,1481,90,3.8352594309141725,3.886062600252621,0.98016169318391,0.9632273034044272,0.05261900321049486,0.0010359640215552143,8.11586608407144e-05,0.298018009334332,1.5
stag_hunt,meta_pg,1481,100,3.8485441150736537,3.8943532500603,0.9815513576316475,0.9662816459694319,0.03610760997651803,0.0006854242225512598,4.883693618886891e-05,0.29127838971160114,1.5
stag_hunt,meta_pg,1481,110,3.8607471199596226,3.9015748079048596,0.9827164451667192,0.9691072158516402,0.015165553820354479,0.00011037835920446957,1.7144616264971658e-05,0.28525877337361016,1.5
stag_hunt,meta_pg,1481,120,3.8631483191409552,3.90417783894032,0.9832655219345234,0.9695890153347351,0.031022304237693966,0.0003651530086597508,3.2668630841099695e-05,0.2798311806860547,1.5
stag_hunt,meta_pg,1481,130,3.8789273909129998,3.9110972839533673,0.9841103952255557,0.9733870975454332,0.04452008682483076,0.0007571969881965641,4.1145906303642756e-05,0.2748981270375992,1.5
stag_hunt,meta_pg,1481,140,3.8811722635825325,3.9110684408948377,0.9839563999423586,0.9739910075049235,0.01729096284650791,0.00012906141086092425,1.5557015106731872e-05,0.270383762581522,1.5
stag_hunt,meta_pg,1481,150,3.8854518535301485,3.91563415092734,0.9849112996910606,0.9748505338919968,0.03586895757942779,0.0006706041176874998,2.9781827892823485e-05,0.2662279901938942,1.5
stag_hunt,meta_pg,1481,160,3.892180479407012,3.918885150262692,0.9853503308404156,0.9764487738885224,0.0584829415321977,0.0013264528488551304,4.474210318895603e-05,0.26238244113698533,1.5
stag_hunt,meta_pg,1481,170,3.8968945228174054,3.920886850472256,0.9855829684976478,0.9775855259460309,0.058685225631371074,0.0015755912118820081,4.19131518650134e-05,0.25880764933108025,1.5
stag_hunt,meta_pg,1481,180,3.9011502995133425,3.9239672542057984,0.986135987744602,0.9785303361804499,0.03092634169328678,0.0005076135497945918,2.0121726393856153e-05,0.25547102190393156,1.5
stag_hunt,meta_pg,1481,190,3.906868835046562,3.926891204289587,0.9865506774474014,0.9798765543663931,0.01960783166524946,0.0001683357440563631,1.1523726194022706e-05,0.2523453524034575,1.5
stag_hunt,meta_pg,1481,200,3.91217777538418,3.9292504744181738,0.9868394169161496,0.9811485172381518,0.028527273528959084,0.0004266586369403589,1.5476451837932126e-05,0.24940771224216296,1.5
stag_hunt,meta_pg,1481,210,3.9168192477388226,3.9335789131595305,0.9877011110047209,0.9821145558644849,0.02371252514592778,0.0002971282053750119,1.1319676722037393e-05,0.24663861108080362,1.5
stag_hunt,meta_pg,1481,220,3.91846683335782,3.9344884370319413,0.9878380761786993,0.9824975416206589,0.03674803324167039,0.000634204739440451,1.715064366350488e-05,0.24402135188322105,1.5
stag_hunt,meta_pg,1481,230,3.9201627193998085,3.9360509271994846,0.988147446308603,0.9828513770420444,0.031614581762426375,0.00037949769140138804,1.4082584384788808e-05,0.24154152916438887,1.5
stag_hunt,meta_pg,1481,240,3.9232753649847467,3.937246913106647,0.9882654087016223,0.9836082259943222,0.034879158169573085,0.0006374101857375057,1.4710849488093904e-05,0.2391866341072862,1.5
stag_hunt,meta_pg,1481,250,3.927263214938722,3.940178709769897,0.9887924593760218,0.9844872944322967,0.04245817218788125,0.0006968881596971906,1.631698502174149e-05,0.2369457404987882,1.5
stag_hunt,meta_pg,1481,259,3.9280514143674425,3.941410836415825,0.9890719434640456,0.9846188027812515,0.04041562091159937,0.0007523921489844034,1.4809860774954883e-05,0.2350184524722088,1.5
stag_hunt,meta_pg,1518,0,2.0968341874918597,1.7147487748317494,0.08224461081362598,0.20960641503366267,0.28875741571386293,0.022732738156872104,0.011628148017446953,0.5178959436034413,1.5
stag_hunt,meta_pg,1518,10,1.9954945177531225,1.8883393090199845,0.05534249860194904,0.09106090151299498,0.17912621262710968,0.011792646513205749,0.0014793135620687257,0.4385259625377816,1.5
stag_hunt,meta_pg,1518,20,1.983066957044123,1.9344917739251406,0.0398142902165765,0.05600601792290396,0.11543376843150155,0.00491516264166711,0.0008214145793099444,0.3978628674337284,1.5
stag_hunt,meta_pg,1518,30,1.9821431974917685,1.9542296741275362,0.030885087878118382,0.040189595666195795,0.1023264916425809,0.003869188194632863,5.728412686030603e-06,0.3713198031281318,1.5
stag_hunt,meta_pg,1518,40,1.982972078529373,1.9641961964235555,0.025761147220747405,0.03201977458935325,0.06073891210564092,0.0013976125711253923,0.0003155614548092812,0.3519570819976834,1.5
stag_hunt,meta_pg,1518,50,1.9839681680348498,1.9703380782940076,0.022383321073929187,0.026926684320876512,0.0703171072522132,0.0018492298577467271,1.243035131367237e-06,0.3368885179626231,1.5
stag_hunt,meta_pg,1518,60,1.9850964602052352,1.9747355328838332,0.019729336629695293,0.023182979070162698,0.060803156738000894,0.0013859663084008552,7.925277165344386e-06,0.32465267067212744,1.5
stag_hunt,meta_pg,1518,70,1.986116126273845,1.978033164600671,0.01765612422752051,0.02035044478524519,0.054335281400911165,0.001117096162152387,4.7901523061080305e-06,0.31441330268612205,1.5
stag_hunt,meta_pg,1518,80,1.9871394971307044,1.9805165524666868,0.0159355128163728,0.018143161037711995,0.048379219311561944,0.00088459487958414,1.007742206520561e-06,0.30564993458183315,1.5
stag_hunt,meta_pg,1518,90,1.9879337633613627,1.9824222713323767,0.014625747840634544,0.016462911850296597,0.04416164593002131,0.0007400126329480546,4.775814068664497e-07,0.298018009334332,1.5
stag_hunt,meta_pg,1518,100,1.9886428767566422,1.983941697877871,0.013537627776862855,0.015104687403119921,0.040459391362757016,0.0006195589632974739,1.0456004285205826e-05,0.29127838971160114,1.5
stag_hunt,meta_pg,1518,110,1.9892525049796816,1.985200261649267,0.012627797515674818,0.013978545292479674,0.015568160889753692,9.309386394968443e-05,0.0004876848926035234,0.28525877337361016,1.5
stag_hunt,meta_pg,1518,120,1.9898346985204156,1.986312506364492,0.011798538806284125,0.012972602858258646,0.03492274426577723,0.0004642230609499748,1.5157878061610575e-05,0.2798311806860547,1.5
stag_hunt,meta_pg,1518,130,1.990351398282831,1.9872554335540205,0.011083431214693115,0.012115419457629957,0.032920316375404914,0.0004132004823713165,9.545313854457774e-09,0.2748981270375992,1.5
stag_hunt,meta_pg,1518,140,1.9908131036864465,1.988064654331331,0.010460031759355816,0.011376181544394369,0.03101482951219382,0.00036679263509460403,8.160722994244448e-08,0.270383762581522,1.5
stag_hunt,meta_pg,1518,150,1.9912298203600292,1.9887648158866356,0.00991095972589324,0.010732627883691073,0.029307147315613426,0.000327825184121047,2.821699123950449e-07,0.2662279901938942,1.5
stag_hunt,meta_pg,1518,160,1.9916031704036719,1.9893834283976837,0.009424103879361137,0.010164017881357157,0.027644460451632703,0.0002916503590354685,2.596707403720174e-06,0.26238244113698533,1.5
stag_hunt,meta_pg,1518,170,1.9919457137987746,1.9899274169081054,0.008987517735697781,0.009660283365920855,0.02640153095679804,0.00026647218909277965,7.057186680373969e-07,0.25880764933108025,1.5
stag_hunt,meta_pg,1518,180,1.9922625210640816,1.9904084309036785,0.008592957883615818,0.009210987937083552,0.02522873737296307,0.0002435834392899846,1.8668113920338206e-07,0.25547102190393156,1.5
stag_hunt,meta_pg,1518,190,1.9925473910129967,1.9908460352123423,0.008237301580006193,0.008804420180224351,0.024132583137115055,0.00022328181477465696,7.171966409631076e-07,0.2523453524034575,1.5
stag_hunt,meta_pg,1518,200,1.9928080189213109,1.9912426023853842,0.007914073069144904,0.00843587858112047,0.02308336417106646,0.00020409136602998653,1.4786180773542342e-06,0.24940771224216296,1.5
stag_hunt,meta_pg,1518,210,1.993052089268362,1.991599398655769,0.007617275120689836,0.008101505324887561,0.022205670043550632,0.00018891701363918793,6.308735641273633e-07,0.24663861108080362,1.5
stag_hunt,meta_pg,1518,220,1.993275213356426,1.9919274373790359,0.007345829466862222,0.007795088125992285,0.021416705361264696,0.0001759732020181798,4.061544740990156e-07,0.24402135188322105,1.5
stag_hunt,meta_pg,1518,230,1.9934837619580235,1.992227339740577,0.007094975776810804,0.007513783182626325,0.020659448008021112,0.00016416175479511656,3.7295879675077775e-06,0.24154152916438887,1.5
stag_hunt,meta_pg,1518,240,1.9936524805781053,1.9924798236470347,0.006888852178866098,0.007279737822556258,0.020024981869404396,0.00015413510361074074,4.912832248016394e-07,0.2391866341072862,1.5
stag_hunt,meta_pg,1518,250,1.993836762739437,1.9927345536657208,0.006671521285208257,0.007038924309780378,0.019322963525735887,0.00014337080395670213,3.8449314508984036e-06,0.2369457404987882,1.5
stag_hunt,meta_pg,1518,259,1.9939920813840546,1.9929484743215486,0.006488876009199884,0.006836745030035246,0.018873622754079937,0.00013686477869221178,1.3052757019860983e-08,0.2350184524722088,1.5
stag_hunt,meta_pg,1555,0,1.3482431693860353,2.3573046740370085,0.418425244229127,0.08207140934546923,0.403685325589586,0.0057159875693396115,0.0068837107515634,0.5178959436034413,1.5
stag_hunt,meta_pg,1555,10,1.818524748809823,2.0401643838831127,0.1288367879611026,0.054956909603339314,0.2367080379827467,0.019569552809886263,0.0017018677765616543,0.4385259625377816,1.5
stag_hunt,meta_pg,1555,20,1.9094566556099792,1.9979231172014231,0.06934649340787576,0.03985767287739446,0.1622973319929385,0.009909522337568628,0.00020158037141109896,0.3978628674337284,1.5
stag_hunt,meta_pg,1555,30,1.9397925911543057,1.9887785857860343,0.048578750576125575,0.03225008569888267,0.05295814432473127,0.001243902836881559,0.003526907573578728,0.3713198031281318,1.5
stag_hunt,meta_pg,1555,40,1.9558565929018419,1.9866180152385413,0.036825064397776656,0.02657125695221022,0.0912830904756153,0.0031528840190001867,2.279490924951751e-05,0.3519570819976834,1.5
stag_hunt,meta_pg,1555,50,1.964594086170906,1.9863579261819875,0.030235876376832012,0.022981263039804797,0.05440774991347192,0.0011474002763959088,0.0003012899639146334,0.3368885179626231,1.5
stag_hunt,meta_pg,1555,60,1.9707154315447974,1.9867761898696474,0.025467772981966705,0.0201141868736834,0.06501458989694026,0.0016025903896809462,1.0280286971989555e-05,0.32465267067212744,1.5
stag_hunt,meta_pg,1555,70,1.9748981697838868,1.9874132230036041,0.022121359450545237,0.017949675043972844,0.03482270699823443,0.0004680127716491152,0.0006372172330548866,0.31441330268612205,1.5
stag_hunt,meta_pg,1555,80,1.9780983032421284,1.9880927452186776,0.019518001738769292,0.016186521079919605,0.05115140220673451,0.000997568356445365,3.5944903950175595e-06,0.30564993458183315,1.5
stag_hunt,meta_pg,1555,90,1.9805178897914621,1.9887501849724527,0.01751405755985431,0.014769959166190746,0.04576477976014683,0.000797139622186768,7.825350461703742e-06,0.298018009334332,1.5
stag_hunt,meta_pg,1555,100,1.982302127702222,1.9892435778110573,0.016045006701469276,0.013731189998524143,0.042226900076954,0.0006814614702761684,7.5081448933658745e-06,0.29127838971160114,1.5
stag_hunt,meta_pg,1555,110,1.9838525876546067,1.989814218707592,0.014722704767483915,0.012735494416488819,0.03889011039145694,0.0005754787252655197,5.834912234532384e-06,0.28525877337361016,1.5
stag_hunt,meta_pg,1555,120,1.9851487226056241,1.9903173546913566,0.013614062007812028,0.011891184645901207,0.03626185114677185,0.0005014941214853581,1.7917599563976089e-06,0.2798311806860547,1.5
stag_hunt,meta_pg,1555,130,1.9861389227058293,1.9906863390393297,0.01277691884579544,0.011261113401295288,0.034128750973827574,0.0004447721240713798,9.477510061069757e-07,0.2748981270375992,1.5
stag_hunt,meta_pg,1555,140,1.9870282191711208,1.9910713279881276,0.012008112051274642,0.010660409112272375,0.03212556745337165,0.0003957200257251013,1.1765893439901372e-07,0.270383762581522,1.5
stag_hunt,meta_pg,1555,150,1.9878489273353726,1.9914494255499553,0.011292830862402618,0.010092664790874966,0.030265051796826196,0.00035024836264983345,6.843400085044089e-07,0.2662279901938942,1.5
stag_hunt,meta_pg,1555,160,1.9885654830275585,1.991793873088754,0.010665194675979879,0.009589064655581323,0.02868588757098652,0.0003156104728568052,4.901741483082462e-07,0.26238244113698533,1.5
stag_hunt,meta_pg,1555,170,1.989190298792546,1.9921149169003178,0.01011201315842243,0.009137140455831819,0.02723210129612007,0.00028422723161375494,1.9032192923022374e-06,0.25880764933108025,1.5
stag_hunt,meta_pg,1555,180,1.989748352766631,1.992405471458105,0.009617896933429338,0.008732190702938018,0.026000738036940987,0.00025923006453622765,1.7909945585550247e-07,0.25547102190393156,1.5
stag_hunt,meta_pg,1555,190,1.9902464509068805,1.9926735423659558,0.009174780359654865,0.008365749873296436,0.02483148163643608,0.00023631218954284458,5.630370401931356e-07,0.2523453524034575,1.5
stag_hunt,meta_pg,1555,200,1.9906905371149661,1.9929239961650242,0.008776453072051119,0.00803196672203173,0.02380014637511166,0.00021740045393129083,2.847077138191528e-07,0.24940771224216296,1.5
stag_hunt,meta_pg,1555,210,1.9910912249295292,1.9931565399380327,0.008415413823281988,0.007726975487114174,0.022756768489343,0.00019843533323153585,1.16336584943552e-06,0.24663861108080362,1.5
stag_hunt,meta_pg,1555,220,1.9914556253030409,1.993372769491605,0.00808597356222798,0.007446925499373271,0.02198869835942251,0.00018547988550055925,1.6878665186754883e-06,0.24402135188322105,1.5
stag_hunt,meta_pg,1555,230,1.9917896100655994,1.9935734714508015,0.007783639678334663,0.00718901921660058,0.02125214640276039,0.0001736249397222697,2.4916470090450693e-07,0.24154152916438887,1.5
stag_hunt,meta_pg,1555,240,1.9920966248793819,1.9937597456854677,0.007505517306720749,0.006951143704692169,0.020490372420672982,0.00016137716749332824,4.1237662992496847e-08,0.2391866341072862,1.5
stag_hunt,meta_pg,1555,250,1.9923769103899251,1.9939361931576853,0.0072496987531866525,0.00672993783059988,0.019786790443724778,0.00015047108077602465,8.271726825412642e-08,0.2369457404987882,1.5
stag_hunt,meta_pg,1555,259,1.992611820058135,1.9940846673411687,0.007035357610292966,0.006544408515948397,0.019226112583286745,0.0001422220904879907,1.2655668110429175e-07,0.2350184524722088,1.5
stag_hunt,meta_pg,1592,0,2.8564934994771822,1.108672020835172,0.20221138006908954,0.7848185396164263,0.19348979657526472,0.011765598591812972,0.024857515378642146,0.5178959436034413,1.5
stag_hunt,meta_pg,1592,10,2.356213516484785,1.5017388145905994,0.18040949898739755,0.46523439961879276,0.399488865504439,0.002185079343238802,0.03236513405754159,0.4385259625377816,1.5
stag_hunt,meta_pg,1592,20,2.024633523194599,1.801663143412743,0.11507523170862352,0.18939869163590878,0.2953471218239517,0.023461551496712266,0.008961820685256743,0.3978628674337284,1.5
stag_hunt,meta_pg,1592,30,1.9740373848450834,1.9013136008308444,0.06998924002643148,0.09423050136451111,0.23758792745897192,0.018360079117205014,2.063697116540204e-05,0.3713198031281318,1.5
stag_hunt,meta_pg,1592,40,1.970862267146832,1.93719749950108,0.049315608194314645,0.06053719740956544,0.1572859776972559,0.00862792765994403,0.00012058799676807062,0.3519570819976834,1.5
stag_hunt,meta_pg,1592,50,1.9731128250858485,1.9542214098815724,0.03831134674129734,0.044608485142722636,0.11764687829348033,0.004964320188600887,0.00015877058659900548,0.3368885179626231,1.5
stag_hunt,meta_pg,1592,60,1.976212901594407,1.9640782545608262,0.031113726836062006,0.03515860918058897,0.09413239679853282,0.003229800027335606,3.8666763691146385e-05,0.32465267067212744,1.5
stag_hunt,meta_pg,1592,70,1.9789574908461678,1.9705459801753593,0.02611139759702926,0.02891523448729875,0.07833331752379633,0.00225986856313601,2.621068658979788e-06,0.31441330268612205,1.5
stag_hunt,meta_pg,1592,80,1.981188498147749,1.9749299416750206,0.022566688531582363,0.024652874022491864,0.06710163871006967,0.001671670074194528,7.018575802738019e-07,0.30564993458183315,1.5
stag_hunt,meta_pg,1592,90,1.983002012121605,1.9780972687552003,0.01992116954632716,0.0215560840017954,0.059031468492851694,0.0013026966515805305,8.87652970495522e-07,0.298018009334332,1.5
stag_hunt,meta_pg,1592,100,1.9844129064708043,1.980450971179213,0.01794489264611276,0.019265537743309843,0.05280631467629385,0.0010461547464129125,1.311229701578524e-06,0.29127838971160114,1.5
stag_hunt,meta_pg,1592,110,1.98551546610706,1.982258070597651,0.01643410410632601,0.017519902609462318,0.04837333822410303,0.0008808757807987271,3.047076457069188e-06,0.28525877337361016,1.5
stag_hunt,meta_pg,1592,120,1.9865115044894017,1.9837777683877702,0.01512763153813752,0.016038876905348075,0.044303503617472824,0.0007405526766046495,7.483302318779115e-07,0.2798311806860547,1.5
stag_hunt,meta_pg,1592,130,1.9873693250960243,1.985028653521448,0.01403466474665156,0.014814888604843656,0.04078980286065892,0.00062852032026409,1.959933989441773e-06,0.2748981270375992,1.5
stag_hunt,meta_pg,1592,140,1.9881575042904038,1.9861348646539752,0.013054362319066273,0.013728575531209214,0.03796932586960715,0.0005460654051124045,2.0994207251554786e-07,0.270383762581522,1.5
stag_hunt,meta_pg,1592,150,1.9888029055834553,1.9870291767583448,0.012261088043575171,0.012852330985278737,0.03537099401804859,0.0004746491598185809,1.5034712363077064e-05,0.2662279901938942,1.5
stag_hunt,meta_pg,1592,160,1.9893715989647063,1.987804780848782,0.011570426825751585,0.01209269953105972,0.03342488996872474,0.0004247976663967878,3.651860958087239e-06,0.26238244113698533,1.5
stag_hunt,meta_pg,1592,170,1.9898765398052296,1.9884801856255017,0.010964910257120855,0.011430361650363454,0.009650845132211235,3.60668458864995e-05,0.00034392605482726934,0.25880764933108025,1.5
stag_hunt,meta_pg,1592,180,1.9903659828518263,1.9891160898001479,0.010387320485719515,0.010803951502945665,0.029985332743561015,0.00034240911914557335,3.0328811983315004e-07,0.25547102190393156,1.5
stag_hunt,meta_pg,1592,190,1.990802613474401,1.9896812741688596,0.009874772670738132,0.010248552439251919,0.028352051920595138,0.0003064408771217423,8.173404355304138e-06,0.2523453524034575,1.5
stag_hunt,meta_pg,1592,200,1.9912036764789465,1.9901784910506957,0.009413547243729203,0.009755275719812785,0.027141741431319838,0.00028128995206699273,9.341937508466285e-07,0.24940771224216296,1.5
stag_hunt,meta_pg,1592,210,1.9915649395893857,1.990628556247495,0.008998535175604254,0.009310662956234483,0.025894859478393106,0.0002563208649292902,1.3836029007281435e-06,0.24663861108080362,1.5
stag_hunt,meta_pg,1592,220,1.9918932506837042,1.991037148178072,0.008622543361196961,0.008907910863074414,0.024759618557398583,0.00023444457931880272,1.1646589597190915e-06,0.24402135188322105,1.5
stag_hunt,meta_pg,1592,230,1.9921928721422046,1.9914090833265776,0.00828058530549149,0.008541848244033829,0.023847792385687166,0.00021763874218886517,7.543008053237533e-07,0.24154152916438887,1.5
stag_hunt,meta_pg,1592,240,1.9924715254622132,1.9917455606619898,0.007966648789952558,0.008208637056693651,0.0229417262904677,0.00020142411329198502,4.82438104027839e-07,0.2391866341072862,1.5
stag_hunt,meta_pg,1592,250,1.992700444849864,1.992028314764925,0.007706970795233426,0.007931014156879801,0.022085919674601752,0.0001867378624105107,6.676121450212096e-07,0.2369457404987882,1.5
stag_hunt,meta_pg,1592,259,1.9929195145625396,1.9922841645742198,0.00746415180203181,0.0076759351314717745,0.021428117394477305,0.00017595859469350485,1.798267594141312e-07,0.2350184524722088,1.5
stag_hunt,meta_pg,1629,0,1.232574923079273,2.8385800824388445,0.7679250356351371,0.23258998251528015,0.2187502293520116,0.010742849311482644,0.040527070642367026,0.5178959436034413,1.5
stag_hunt,meta_pg,1629,10,1.5855047198121914,2.343454284492,0.47158498459255155,0.21893512969928197,0.23898690872521722,0.00015613619359221943,0.06584020331065028,0.4385259625377816,1.5
stag_hunt,meta_pg,1629,20,1.814536078368496,2.012429571274848,0.19449642850468354,0.1285319308692329,0.4202646860294178,0.043572096086748266,0.003090045360568259,0.3978628674337284,1.5
stag_hunt,meta_pg,1629,30,1.903337140468492,1.9650993953811855,0.09978204854465408,0.07919463024042292,0.19566077184142083,0.01259351684657363,0.002845341833890992,0.3713198031281318,1.5
stag_hunt,meta_pg,1629,40,1.9378049621475781,1.9655731514464747,0.06314873796146746,0.05389267486183525,0.12357695710816685,0.005378772894830374,0.0021579279522648087,0.3519570819976834,1.5
stag_hunt,meta_pg,1629,50,1.9542955207018031,1.969716512951069,0.046274551361746276,0.041134220611990964,0.1022463490567206,0.0037649556449554757,0.0009667119755153642,0.3368885179626231,1.5
stag_hunt,meta_pg,1629,60,1.9641641038897713,1.973861692831404,0.0361793501234003,0.03294682047618943,0.09899295435959243,0.003557421132950562,1.4134375732795185e-06,0.32465267067212744,1.5
stag_hunt,meta_pg,1629,70,1.9705820530920746,1.9770340713264267,0.029726466972129696,0.02757579422734565,0.0811586253250608,0.0024232275180770713,3.8608221069173784e-05,0.31441330268612205,1.5
stag_hunt,meta_pg,1629,80,1.9749515330787566,1.9797217151863258,0.02525075781650491,0.023660697113981853,0.0690164949340045,0.0017654122479933887,5.8850153548680736e-05,0.30564993458183315,1.5
stag_hunt,meta_pg,1629,90,1.9778661001095488,1.9816122921746457,0.022292527453412047,0.02104379676504645,0.06131483019196971,0.0014005844617035908,1.7585693159177356e-05,0.298018009334332,1.5
stag_hunt,meta_pg,1629,100,1.980344172362521,1.9833308068079227,0.01977429212781084,0.01877874731267697,0.054819125782753365,0.0011267277104647828,1.3334823740808508e-05,0.29127838971160114,1.5
stag_hunt,meta_pg,1629,110,1.9822283826758091,1.9846833176380194,0.01786714790704562,0.01704883625297552,0.049405805451535015,0.0009173395845443237,5.605004497162326e-06,0.28525877337361016,1.5
stag_hunt,meta_pg,1629,120,1.9837468304935348,1.985813803293935,0.016330477396383963,0.015641486462917246,0.045290148890044846,0.000772055571021152,8.920308411339628e-06,0.2798311806860547,1.5
stag_hunt,meta_pg,1629,130,1.984997894561603,1.9867693050771917,0.015065890565120983,0.014475420393258024,0.041686358409621364,0.0006557055463445741,3.6178508493658187e-06,0.2748981270375992,1.5
stag_hunt,meta_pg,1629,140,1.9860508510990431,1.987593896496751,0.01400130544785337,0.013486956981950729,0.03893802768827567,0.0005737076808009706,6.237963870524887e-07,0.270383762581522,1.5
stag_hunt,meta_pg,1629,150,1.9870001208541217,1.9883535251269315,0.013041322483021974,0.012590187725418733,0.036325282780239804,0.0005003405160054449,2.5926635985240943e-07,0.2662279901938942,1.5
stag_hunt,meta_pg,1629,160,1.9877769389953899,1.9889729454193512,0.012260702818069307,0.011862034010082156,0.034080712354409945,0.0004414445628326672,3.324810664066309e-07,0.26238244113698533,1.5
stag_hunt,meta_pg,1629,170,1.9884641451663612,1.989510486052802,0.011577044909215786,0.01122826461373555,0.03229596581622248,0.00039679018313431566,2.4304949807035814e-06,0.25880764933108025,1.5
stag_hunt,meta_pg,1629,180,1.9890574637195273,1.9900009236124503,0.010979328025531738,0.010664841394557433,0.030600151000051975,0.0003563822033487376,1.5466344514321783e-06,0.25547102190393156,1.5
stag_hunt,meta_pg,1629,190,1.989623579965653,1.99047502933278,0.010408768419379745,0.010124951963670744,0.0289996620028892,0.00032063780592590975,8.702477985239441e-07,0.2523453524034575,1.5
stag_hunt,meta_pg,1629,200,1.990122188364709,1.99090870698097,0.009901999434726227,0.009639826562639196,0.0275511871938042,0.0002894420397213098,4.747546204912244e-06,0.24940771224216296,1.5
stag_hunt,meta_pg,1629,210,1.9905734273303024,1.9912976710942136,0.009445997482261423,0.009204582894291049,0.02639513832370043,0.00026596390410450765,1.6571475208517888e-07,0.24663861108080362,1.5
stag_hunt,meta_pg,1629,220,1.9909873959148288,1.9916458221284858,0.009031907917581575,0.008812432513029237,0.025270902373329535,0.00024395427769620604,2.169363367705894e-07,0.24402135188322105,1.5
stag_hunt,meta_pg,1629,230,1.9913309380784785,1.9919368646294715,0.008688280604195155,0.008486305087197546,0.02429207288414074,0.00022555377161289662,6.113189367501466e-07,0.24154152916438887,1.5
stag_hunt,meta_pg,1629,240,1.9916719543585257,1.9922349108253024,0.008344592516354287,0.008156940360762071,0.02338413404036563,0.00020919180899249022,1.4916718926358493e-07,0.2391866341072862,1.5
stag_hunt,meta_pg,1629,250,1.9919874614781892,1.9925065997148539,0.008028704734442818,0.007855658655554543,0.02242023175502417,0.00019248149723252863,1.4482168768496951e-06,0.2369457404987882,1.5
stag_hunt,meta_pg,1629,259,1.9922463327778923,1.99273694351957,0.0077673130364227325,0.007603776122530119,0.02175214207961939,0.00018119642112714252,1.625879554455877e-07,0.2350184524722088,1.5
stag_hunt,meta_pg,1666,0,2.973424025871293,1.4757403704099867,0.3231877149734792,0.8224156001272481,0.21657612046578398,0.01490777890597628,0.034360509608006136,0.5178959436034413,1.5
stag_hunt,meta_pg,1666,10,2.654181931555331,1.6544879440897378,0.3271343809614752,0.6603657101166728,0.2066694230841539,0.008191346615211273,0.05505665326721514,0.4385259625377816,1.5
stag_hunt,meta_pg,1666,20,2.1771967824148044,1.8062582167999344,0.2746739955610776,0.39832018409936754,0.19133884586558184,0.0032143303639356503,0.08045325590773081,0.3978628674337284,1.5
stag_hunt,meta_pg,1666,30,1.9541498960789299,1.878277548368538,0.1570086554670429,0.18229943803717352,0.24947250440494245,0.015703701407932796,0.019264576930892764,0.3713198031281318,1.5
stag_hunt,meta_pg,1666,40,1.9449166800908055,1.9210334043128674,0.08884866459532104,0.0968097565213004,0.24281670749482395,0.018495252160174697,0.00026414588400129895,0.3519570819976834,1.5
stag_hunt,meta_pg,1666,50,1.9546967939639213,1.9446357361603805,0.06009617310908621,0.06344985904359977,0.1545492747095066,0.008101487395418484,0.000753993417018628,0.3368885179626231,1.5
stag_hunt,meta_pg,1666,60,1.9627731243520323,1.9569230798719375,0.045713484344036,0.04766349917073433,0.06440213146566608,0.0014638662118720215,0.004870498646341428,0.32465267067212744,1.5
stag_hunt,meta_pg,1666,70,1.968719355380225,1.964741862437006,0.03682008268717648,0.03814591366824936,0.10609609753706604,0.004042147064561813,7.30988024700634e-05,0.31441330268612205,1.5
stag_hunt,meta_pg,1666,80,1.9732234070171257,1.9706465268073028,0.030506014082365012,0.03136497415230598,0.08804913451374123,0.00282956343807809,1.6220323101071675e-05,0.30564993458183315,1.5
stag_hunt,meta_pg,1666,90,1.9765597468587717,1.9747528512408987,0.026139622907907126,0.026741921447198093,0.07520112163299639,0.0020813477169223877,1.82178223800255e-06,0.298018009334332,1.5
stag_hunt,meta_pg,1666,100,1.9790692500979121,1.9778043815147466,0.022963367088918506,0.023384989949973716,0.06591260415756041,0.001610947432391738,2.5751639280525274e-06,0.29127838971160114,1.5
stag_hunt,meta_pg,1666,110,1.981281080892594,1.9802113663976524,0.02033817013435525,0.020694741632669086,0.058155825233834814,0.001262480532445617,1.4602229979661368e-05,0.28525877337361016,1.5
stag_hunt,meta_pg,1666,120,1.9829564933481358,1.9820882471540116,0.018360148317531053,0.01864956371557245,0.052525394364234805,0.0010334136829086816,4.2573279455251426e-06,0.2798311806860547,1.5
stag_hunt,meta_pg,1666,130,1.9842435426981189,1.9835693793751792,0.016843660483054863,0.017068381590701398,0.048130081517581504,0.0008706599979006355,7.189081622015678e-06,0.2748981270375992,1.5
stag_hunt,meta_pg,1666,140,1.9854674073879546,1.9848836688388283,0.015452534870476495,0.015647114386851887,0.04386893261911605,0.0007249930922196196,1.3252120495329605e-05,0.270383762581522,1.5
stag_hunt,meta_pg,1666,150,1.9864596686100462,1.9859293621677485,0.014341764347913951,0.014518533162013195,0.04093158857146507,0.0006329078578860984,3.4633517823632056e-06,0.2662279901938942,1.5
stag_hunt,meta_pg,1666,160,1.9873483016267983,1.986883953141924,0.013347115381303542,0.013501898209594947,0.03786466364560747,0.0005426622928070027,9.204709489949322e-06,0.26238244113698533,1.5
stag_hunt,meta_pg,1666,170,1.9880682790566473,1.987665720260354,0.012542931898156078,0.012677118163587181,0.03582843024544007,0.0004865870155484544,1.8299028921994572e-06,0.25880764933108025,1.5
